25-03-2018 11:00:48.212 [Thread-4] INFO  o.a.c.impl.DefaultShutdownStrategy.doShutdown - Starting to graceful shutdown 1 routes (timeout 2 seconds)
25-03-2018 11:00:48.215 [Camel (camel-1) thread #3 - ShutdownTask] INFO  o.a.c.impl.DefaultShutdownStrategy.run - Waiting as there are still 1 inflight and pending exchanges to complete, timeout in 2 seconds. Inflights per route: [route1 = 1]
25-03-2018 11:00:48.224 [Camel (camel-1) thread #3 - ShutdownTask] INFO  o.a.c.impl.DefaultShutdownStrategy.logInflightExchanges - There are 1 inflight exchanges:
	InflightExchange: [exchangeId=ID-amarmodi-HP-Pavilion-Notebook-1521990022877-0-1, fromRouteId=route1, routeId=route1, nodeId=pollEnrich1, elapsed=0, duration=22975]
25-03-2018 11:00:49.225 [Camel (camel-1) thread #3 - ShutdownTask] INFO  o.a.c.impl.DefaultShutdownStrategy.run - Waiting as there are still 1 inflight and pending exchanges to complete, timeout in 1 seconds. Inflights per route: [route1 = 1]
25-03-2018 11:00:49.226 [Camel (camel-1) thread #3 - ShutdownTask] INFO  o.a.c.impl.DefaultShutdownStrategy.logInflightExchanges - There are 1 inflight exchanges:
	InflightExchange: [exchangeId=ID-amarmodi-HP-Pavilion-Notebook-1521990022877-0-1, fromRouteId=route1, routeId=route1, nodeId=pollEnrich1, elapsed=0, duration=23977]
25-03-2018 11:00:50.214 [Thread-4] WARN  o.a.c.impl.DefaultShutdownStrategy.doShutdown - Timeout occurred during graceful shutdown. Forcing the routes to be shutdown now. Notice: some resources may still be running as graceful shutdown did not complete successfully.
25-03-2018 11:00:50.214 [Camel (camel-1) thread #3 - ShutdownTask] WARN  o.a.c.impl.DefaultShutdownStrategy.run - Interrupted while waiting during graceful shutdown, will force shutdown now.
25-03-2018 11:00:50.216 [Thread-4] INFO  o.a.c.impl.DefaultShutdownStrategy.logInflightExchanges - There are 1 inflight exchanges:
	InflightExchange: [exchangeId=ID-amarmodi-HP-Pavilion-Notebook-1521990022877-0-1, fromRouteId=route1, routeId=route1, nodeId=pollEnrich1, elapsed=0, duration=24967]
25-03-2018 11:00:50.219 [Thread-4] INFO  o.a.c.impl.DefaultShutdownStrategy.doShutdown - Graceful shutdown of 1 routes completed in 2 seconds
25-03-2018 11:00:50.257 [Camel (camel-1) thread #3 - ShutdownTask] INFO  o.a.c.impl.DefaultShutdownStrategy.run - Route: route1 shutdown complete, was consuming from: timer://hello?period=10s
25-03-2018 11:00:50.260 [Thread-4] WARN  o.a.c.impl.DefaultInflightRepository.doStop - Shutting down while there are still 1 inflight exchanges.
25-03-2018 11:00:50.278 [Thread-4] INFO  o.a.camel.spring.SpringCamelContext.doStop - Apache Camel 2.20.1 (CamelContext: camel-1) uptime 26.335 seconds
25-03-2018 11:00:50.278 [Thread-4] INFO  o.a.camel.spring.SpringCamelContext.doStop - Apache Camel 2.20.1 (CamelContext: camel-1) is shutdown in 2.067 seconds
25-03-2018 11:00:50.279 [Thread-4] INFO  o.s.j.e.a.AnnotationMBeanExporter.destroy - Unregistering JMX-exposed beans on shutdown
25-03-2018 11:00:57.257 [main] INFO  c.m.l.l.LearncamelSpringbootApplication.logStarting - Starting LearncamelSpringbootApplication on amarmodi-HP-Pavilion-Notebook with PID 15784 (/home/amarmodi/Documents/idea-workspace/camelRoute/target/classes started by amarmodi in /home/amarmodi/Documents/idea-workspace/camelRoute)
25-03-2018 11:00:57.261 [main] INFO  c.m.l.l.LearncamelSpringbootApplication.logStartupProfileInfo - The following profiles are active: dev
25-03-2018 11:00:57.353 [main] INFO  o.s.b.c.e.AnnotationConfigEmbeddedWebApplicationContext.prepareRefresh - Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@10683d9d: startup date [Sun Mar 25 11:00:57 EDT 2018]; root of context hierarchy
25-03-2018 11:00:57.867 [background-preinit] INFO  o.h.validator.internal.util.Version.<clinit> - HV000001: Hibernate Validator 5.3.6.Final
25-03-2018 11:00:58.861 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker.postProcessAfterInitialization - Bean 'org.apache.camel.spring.boot.CamelAutoConfiguration' of type [org.apache.camel.spring.boot.CamelAutoConfiguration$$EnhancerBySpringCGLIB$$2e58bd74] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
25-03-2018 11:00:58.872 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker.postProcessAfterInitialization - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$c2ef755] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
25-03-2018 11:00:59.302 [main] INFO  o.s.b.c.e.t.TomcatEmbeddedServletContainer.initialize - Tomcat initialized with port(s): 8094 (http)
25-03-2018 11:00:59.316 [main] INFO  o.a.catalina.core.StandardService.log - Starting service [Tomcat]
25-03-2018 11:00:59.317 [main] INFO  o.a.catalina.core.StandardEngine.log - Starting Servlet Engine: Apache Tomcat/8.5.27
25-03-2018 11:00:59.426 [localhost-startStop-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/].log - Initializing Spring embedded WebApplicationContext
25-03-2018 11:00:59.427 [localhost-startStop-1] INFO  o.s.web.context.ContextLoader.prepareEmbeddedWebApplicationContext - Root WebApplicationContext: initialization completed in 2074 ms
25-03-2018 11:00:59.593 [localhost-startStop-1] INFO  o.s.b.w.s.ServletRegistrationBean.onStartup - Mapping servlet: 'dispatcherServlet' to [/]
25-03-2018 11:00:59.597 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean.configure - Mapping filter: 'characterEncodingFilter' to: [/*]
25-03-2018 11:00:59.598 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean.configure - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
25-03-2018 11:00:59.599 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean.configure - Mapping filter: 'httpPutFormContentFilter' to: [/*]
25-03-2018 11:00:59.599 [localhost-startStop-1] INFO  o.s.b.w.s.FilterRegistrationBean.configure - Mapping filter: 'requestContextFilter' to: [/*]
25-03-2018 11:01:00.282 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter.initControllerAdviceCache - Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@10683d9d: startup date [Sun Mar 25 11:00:57 EDT 2018]; root of context hierarchy
25-03-2018 11:01:00.377 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping.register - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
25-03-2018 11:01:00.379 [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping.register - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
25-03-2018 11:01:00.410 [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping.registerHandler - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
25-03-2018 11:01:00.411 [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping.registerHandler - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
25-03-2018 11:01:00.452 [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping.registerHandler - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
25-03-2018 11:01:00.702 [main] WARN  o.a.c.i.DefaultCamelBeanPostProcessor.postProcessBeforeInitialization - No CamelContext defined yet so cannot inject into bean: routesHealthCheckRepository
25-03-2018 11:01:00.935 [main] INFO  o.a.c.i.c.DefaultTypeConverter.doStart - Type converters loaded (core: 192, classpath: 1)
25-03-2018 11:01:01.607 [main] INFO  o.s.j.e.a.AnnotationMBeanExporter.afterSingletonsInstantiated - Registering beans for JMX exposure on startup
25-03-2018 11:01:01.622 [main] INFO  c.m.l.l.route.SimpleCamelRoute.configure - Started the route
25-03-2018 11:01:01.679 [main] INFO  c.m.l.l.route.SimpleCamelRoute.configure - Ending the camel route
25-03-2018 11:01:01.680 [main] INFO  o.a.c.spring.boot.RoutesCollector.loadXmlRoutes - Loading additional Camel XML routes from: classpath:camel/*.xml
